,STN_NM,위도,경도,주소
5040,독립문공원.극동아파트,37.57176960360885,126.9594061210014,"독립문고가차도, 천연동, 서대문구, 서울, 03733, 대한민국"
5041,봉원동사거리,37.56687452711376,126.94654460679996,"대신동 그린마트, 봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5042,봉원사,37.56972917621378,126.94591279820564,"봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5043,봉원사,37.56978753771157,126.94606943309554,"봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5044,봉원동사거리,37.56685200091326,126.94667799999736,"대신동 그린마트, 봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5045,삼호아파트,37.57177112671575,126.95976427209727,"통일로, 천연동, 서대문구, 서울, 03733, 대한민국"
5046,서부운수기점,37.58133657420905,126.91075785359791,"북가좌2동 주민센터, 응암로1길, 북가좌2동, 서대문구, 서울, 03680, 대한민국"
5047,중소기업은행,37.58220592711449,126.91296453979638,"중소기업은행, 응암로, 북가좌2동, 서대문구, 서울, 03676, 대한민국"
5048,봉원사길,37.56836039910769,126.9460459233004,"봉원사, 봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5049,봉원사길,37.56825900181276,126.9462085983006,"봉원사, 봉원사길, 신촌동, 서대문구, 서울, 03760, 대한민국"
5050,연세로.문학의거리,37.55642721820774,126.93688917069812,"이화우, 연세로, 신촌동, 서대문구, 서울, 04101, 대한민국"
5051,독립문역.서대문형무소역사관,37.5764366606136,126.95527547809444,"독립문역사관, 통일로, 천연동, 서대문구, 서울, 03030, 대한민국"
5052,독립문공원,37.57652945121645,126.9551924047955,"현저변전소, 통일로, 천연동, 서대문구, 서울, 03030, 대한민국"
5053,남가좌동현대아파트후문,37.57408126241071,126.91910379650174,"가재울초등학교, 모래내로15길, 남가좌1동, 서대문구, 서울, 03686, 대한민국"
5054,남가좌동현대아파트후문,37.57442525651539,126.9187490393979,"가재울초등학교, 모래내로15길, 남가좌1동, 서대문구, 서울, 03686, 대한민국"
5055,산골고개,37.594949207012064,126.9402851333034,"통일로, 홍은동, 서대문구, 서울, 03650, 대한민국"
5056,DMC래미안e-편한세상3단지,37.575139376211766,126.9068064598,"수색로, 북가좌1동, 서대문구, 서울, 03713, 대한민국"
5057,DMC래미안e-편한세상3단지,37.57509592461286,126.90697813109638,"305, 응암로, 북가좌동, 서대문구, 서울, 03713, 대한민국"
5058,연흥교회,37.57244683531496,126.92119142449738,"303, 모래내로15길, 남가좌2동, 서대문구, 서울, 03686, 대한민국"
5059,홍제역4번출구,37.58942410501474,126.94314494840042,"플러스24, 통일로, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5060,남가좌동새마을금고,37.57462107961647,126.91748114410125,"201, 가재울미래로, 남가좌동, 서대문구, 서울, 03686, 대한민국"
5061,서대문구의회앞,37.57585741320984,126.95371980870186,"한성과학고등학교, 통일로, 천연동, 서대문구, 서울, 03030, 대한민국"
5062,독립문파크빌,37.57458119671129,126.9518444071977,"통일로, 천연동, 서대문구, 서울, 03030, 대한민국"
5063,두산아파트,37.57875043491478,126.9318554094,"모래내로, 홍은2동, 서대문구, 서울, 03654, 대한민국"
5064,DMC.파크뷰자이,37.573506033412016,126.91611583070043,"108, 가재울미래로, 남가좌동, 서대문구, 서울, 03686, 대한민국"
5065,아현가구단지,37.5586330575125,126.9609282600027,"신촌로, 북아현동, 서대문구, 서울, 03737, 대한민국"
5066,정원슈퍼,37.58644035651421,126.93169170839542,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5067,홍은동국민주택,37.60531953360803,126.94976091389732,"홍은1동, 서대문구, 서울, 03016, 대한민국"
5068,백련사,37.58484461390962,126.92854300730514,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5069,풍진베이스타운.안산자락길입구,37.58233074891632,126.94328655319994,"모래내로24길, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5070,유원하나아파트정문,37.59552506691226,126.95152929189716,"유원하나아파트, 세검정로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5071,개미마을,37.58970494711328,126.95382440839587,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5072,두산아파트,37.55912044321234,126.94926002190554,"행복한중앙교회, 62, 이화여대8길, 북아현동두산아파트, 북아현동, 서대문구, 서울, 03760, 대한민국"
5073,북아현삼거리,37.56502653321092,126.95270169989708,"북아현로, 충현동, 서대문구, 서울, 03748, 대한민국"
5074,궁동근린공원입구,37.56961800091632,126.92420199999648,"연희로11마길, 연희동, 서대문구, 서울, 03702, 대한민국"
5075,뜨란채아파트101동,37.56582085991184,126.9587812690955,"독립문로8길, 충현동, 서대문구, 서울, 03745, 대한민국"
5076,삼성빌라,37.59570410721141,126.93375021789652,"연희로41길, 홍은동, 서대문구, 서울, 03650, 대한민국"
5077,소공원,37.5863358799121,126.93252211409455,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5078,풍림.극동아파트,37.60361150931245,126.9493885149992,"홍은풍림아이원아파트, 홍은1동, 서대문구, 서울, 03604, 대한민국"
5079,명지고후문,37.584111796412,126.92909312239968,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5080,한양슈퍼,37.58283466711182,126.94363541390348,"모래내로24길, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5081,홍은초등학교,37.596848318308176,126.95028205090364,"홍제3동, 서대문구, 서울, 03619, 대한민국"
5082,삼거리연탄가게,37.5904973825111,126.9533976853053,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5083,초원약국,37.55980654190865,126.95001372250088,"115, 북아현로11길, 북아현동두산아파트, 충현동, 서대문구, 서울, 03760, 대한민국"
5084,추계초등학교,37.56362750491533,126.95423622179716,"북아현로, 충현동, 서대문구, 서울, 03748, 대한민국"
5085,궁동근린공원회관,37.570951521313575,126.9253428815968,"연희로11마길, 연희동, 서대문구, 서울, 03702, 대한민국"
5086,하나로마트.동신병원,37.58093383180923,126.9360680941955,"연희로, 홍은2동, 서대문구, 서울, 03653, 대한민국"
5087,뜨란채아파트.노인복지관,37.56806733101197,126.95900574500348,"114동, 독립문로8길, 천연동, 서대문구, 서울, 03745, 대한민국"
5088,금화장오거리,37.56442707331447,126.95926555109467,"경기대로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5089,미성아파트,37.59328490551136,126.9344987704024,"연희로41길, 홍은동, 서대문구, 서울, 03650, 대한민국"
5090,삼성그린빌,37.58697116790962,126.93267337289602,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5091,팔각정,37.58330034801051,126.93015817830296,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5092,알뜰슈퍼,37.58430538790992,126.9438154598038,"서울고은초등학교, 모래내로24길, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5093,문화촌주유소,37.59523912461351,126.9485551296992,"세검정로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5094,버드나무가게,37.59103860490791,126.9528882657052,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5095,아현역푸르지오아파트1단지후문,37.56052285391275,126.95119288620242,"105, 북아현로11길, 북아현동두산아파트, 북아현동, 서대문구, 서울, 03760, 대한민국"
5096,새마을금고,37.56314113690941,126.95491294240068,"북아현로, 충현동, 서대문구, 서울, 03748, 대한민국"
5097,서대문지역자활센터,37.57213821680891,126.92622822010097,"연희로11마길, 연희동, 서대문구, 서울, 03702, 대한민국"
5098,서대문구청,37.57874831261447,126.93593180109455,"서대문구청, 연희로35길, 연희동, 서대문구, 서울, 03660, 대한민국"
5099,산경아파트,37.56840278041557,126.95972546650302,"독립문로8길, 천연동, 서대문구, 서울, 03745, 대한민국"
5100,경기대후문,37.563973411914645,126.96145453790382,"금화도서관, 경기대로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5101,홍은중학교,37.592346793914245,126.9346387811026,"홍은중학교, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5102,동원빌라,37.58709609261207,126.9333047587994,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5103,포방공영주차장,37.60088115660785,126.9489732770025,"홍은중앙로, 홍은1동, 서대문구, 서울, 03604, 대한민국"
5104,서대문문화체육회관,37.58123127341129,126.93199772739472,"서울홍연초등학교, 모래내로, 홍은동, 서대문구, 서울, 03657, 대한민국"
5105,성원아파트,37.584211576311766,126.94279376319966,"101, 모래내로, 홍제1동, 서대문구, 서울, 03653, 대한민국"
5106,홍은사회복지관별관,37.59414891200889,126.94799924790414,"세검정로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5107,금강빌라.인왕중학교,37.59184326361152,126.95201587820452,"인왕중학교, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5108,보영약국,37.56113074151466,126.95203874460158,"북아현로11라길, 충현동, 서대문구, 서울, 03748, 대한민국"
5109,중앙여고,37.56223124670833,126.95558565949594,"북아현로11길, 충현동, 서대문구, 서울, 03748, 대한민국"
5110,홍제초등학교,37.59219316521539,126.9434183911038,"유진상가, 내부순환로, 홍은동, 서대문구, 서울, 03658, 대한민국"
5111,천연동마을금고,37.56843013661461,126.96145390519789,"독립문로10길, 천연동, 서대문구, 서울, 03745, 대한민국"
5112,미동초교,37.56432902231453,126.9649552856996,"Amy's Coffee, 충정로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5113,차고앞,37.5917362174165,126.93492030749717,"연희로41길, 홍은동, 서대문구, 서울, 03650, 대한민국"
5114,싸이버아파트,37.587115489113785,126.93405511209872,"홍은동 제3공영 주차장, 연희로39길, 홍은동, 서대문구, 서울, 03650, 대한민국"
5115,포방시장,37.59945017491364,126.94839991500464,"홍은중앙로, 홍은1동, 서대문구, 서울, 03604, 대한민국"
5116,서대문등기소,37.580235235107686,126.93341878790108,"백련사길, 홍은2동, 서대문구, 서울, 03654, 대한민국"
5117,문화촌현대아파트,37.59259990411664,126.94744247369717,"세븐일레븐 홍제점, 세무서길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5118,오동나무앞,37.59310877741456,126.95084797660148,"인왕중학교, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5119,동주어패럴,37.56167069221407,126.95377090450197,"205, 북아현로11길, 충현동, 서대문구, 서울, 03748, 대한민국"
5120,경남아파트,37.56076090431571,126.955920913097,"305, 북아현로, e편한세상 신촌, 북아현동, 서대문구, 서울, 03756, 대한민국"
5121,구종점,37.5729428647152,126.92841169569483,"거평연희빌라, 증가로, 연희동, 서대문구, 서울, 03702, 대한민국"
5122,삼거리,37.59002558500912,126.93534570580422,"201동, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5123,한일슈퍼,37.58647660691061,126.93458825359848,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5124,호박골다리,37.59814204171482,126.9467146311981,"홍은중앙로5길, 홍은1동, 서대문구, 서울, 03604, 대한민국"
5125,송죽원,37.58385599681117,126.9389570606024,"송죽길, 연희동, 서대문구, 서울, 03653, 대한민국"
5126,구룡약국,37.59110823160973,126.94667858219492,"110, 세무서길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5127,동성교회,37.59418871451647,126.94962144549686,"홍제3동 주민센터, 32, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5128,중앙여고,37.562036079215495,126.95524530679992,"210, 북아현로11길, 충현동, 서대문구, 서울, 03748, 대한민국"
5129,한성고교,37.55957051941204,126.95661237000108,"북아현동 주민센터, 24, 북아현로, e편한세상 신촌, 북아현동, 서대문구, 서울, 03756, 대한민국"
5130,현대그린마트,37.57131533350855,126.9610111470958,"바다약국, 통일로, 천연동, 서대문구, 서울, 03733, 대한민국"
5131,충정로역5호선,37.5608733572084,126.96315632259709,"舒肝元, 충정로, 충현동, 서대문구, 서울, 03737, 대한민국"
5132,호텔앞,37.58902470381249,126.93643788439596,"201동, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5133,간호대정문,37.59702807491145,126.94737549920256,"간호대로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5134,홍은사거리,37.592095768113225,126.94118625080068,"홍은사거리, 통일로, 홍은동, 서대문구, 서울, 03650, 대한민국"
5135,인왕초등학교,37.58924815291485,126.94552241299915,"세무서길, 홍제3동, 서대문구, 서울, 03646, 대한민국"
5136,문화공원입구,37.59443432451323,126.94840618250386,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5137,국민은행,37.568088327811374,126.93181310069572,"연희3거리, 연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5138,충정로2호선전철역,37.55979862120782,126.96237854780072,"구세군아트홀, 3街 58-1, 충정로, 충현동, 서대문구, 서울, 03737, 대한민국"
5139,간호대입구,37.596481099416046,126.94889958679988,"간호대로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5140,산골고개,37.59535529250883,126.94027271140462,"102동, 통일로48길, 홍은1동, 서대문구, 서울, 03650, 대한민국"
5141,간호대입구,37.59666999540986,126.94830817449744,"간호대로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5142,가산빌라,37.58488307261059,126.93607000989606,"새로나마트, 홍제내2길, 홍제1동, 서대문구, 서울, 03653, 대한민국"
5143,사러가쇼핑,37.567193000914216,126.93020599999473,"사러가 쇼핑센터, 연희맛로, 연희동, 서대문구, 서울, 03698, 대한민국"
5144,영천시장입구,37.56951263491421,126.96292086860448,"통일로11길, 천연동, 서대문구, 서울, 03734, 대한민국"
5145,한우리독서운동본부,37.56123895551263,126.96187671150209,"한국예술원, 경기대로, 충현동, 서대문구, 서울, 03751, 대한민국"
5146,반석블레스아파트,37.59516919300788,126.94101550029885,"102동, 통일로48가길, 홍은1동, 서대문구, 서울, 03619, 대한민국"
5147,평화슈퍼,37.58626931821583,126.93569543900148,"홍제내길, 홍제1동, 서대문구, 서울, 03653, 대한민국"
5148,능안로입구,37.55778720161133,126.95620347290073,"북아현1치안센터, 북아현로, e편한세상 신촌, 북아현동, 서대문구, 서울, 03756, 대한민국"
5149,굴레방다리,37.55741929501147,126.95540160479965,"아현역 1번출구, 신촌로, 북아현동, 서대문구, 서울, 04116, 대한민국"
5150,육교앞,37.56798424230831,126.96438120789831,"Kodak Express, 통일로, 천연동, 서대문구, 서울, 03734, 대한민국"
5151,광염교회,37.562147017609846,126.96183367070304,"웰컴고시원, 36, 경기대로, 충현동, 서대문구, 서울, 03751, 대한민국"
5152,풍림1차아파트,37.59435934921596,126.94210144199964,"102동, 통일로48가길, 홍은1동, 서대문구, 서울, 03619, 대한민국"
5153,그랜드힐튼호텔,37.5877832094107,126.9364010210948,"홍제내길, 홍제1동, 서대문구, 서울, 03650, 대한민국"
5154,웨딩타운,37.55720063011319,126.95153331120206,"신촌로, 북아현동, 서대문구, 서울, 04116, 대한민국"
5155,서대문문화체육회관,37.58081629961236,126.93483336579509,"모래내로, 홍은2동, 서대문구, 서울, 03653, 대한민국"
5156,서대문사거리,37.56675152751508,126.9655436496002,"서대문사거리, 통일로, 천연동, 서대문구, 서울, 03735, 대한민국"
5157,경기대사회교육원,37.56308672321136,126.96218000649552,"충현동자치회관, 40, 경기대로, 충현동, 서대문구, 서울, 03751, 대한민국"
5158,문화촌현대아파트,37.592580099507984,126.9468403595001,"문화촌현대아파트, 세검정로, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5159,팔각정,37.5952554687082,126.94330565059558,"통일로48길, 홍은동, 서대문구, 서울, 03619, 대한민국"
5160,남양아파트,37.58916406090987,126.93830259609612,"홍제내길, 홍제1동, 서대문구, 서울, 03650, 대한민국"
5161,이대전철역,37.5568823390163,126.94650833679786,"이대역 4번출구, 신촌로, 신촌동, 서대문구, 서울, 04116, 대한민국"
5162,서대문전철역,37.56523217320806,126.96610865870493,"종로보쌈, 충정로, 충현동, 서대문구, 서울, 03735, 대한민국"
5163,인창중고,37.56424455861552,126.96360962870132,"새마을금고, 경기대로, 충현동, 서대문구, 서울, 03751, 대한민국"
5164,홍은유원아파트,37.59699542091338,126.94512593620551,"4동, 통일로48길, 홍은동, 서대문구, 서울, 03604, 대한민국"
5165,유진상가다리앞,37.59186816250834,126.94465033030116,"홍제천 자전거길, 홍제3동, 서대문구, 서울, 03604, 대한민국"
5166,문화촌현대아파트입구,37.59263301171312,126.94710677119951,"문화촌현대아파트, 세검정로, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5167,바비엥스위트,37.56483039700953,126.96743574490436,"서대문경찰서, 통일로, 소공동, 중구, 서울, 03739, 대한민국"
5168,종근당,37.55989372071123,126.9627559438972,"종근당, 충정로, 충현동, 서대문구, 서울, 03737, 대한민국"
5169,이대농협,37.55673933101379,126.94406025069452,"신촌기차역입구, 신촌로, 신촌동, 서대문구, 서울, 03766, 대한민국"
5170,미동초등학교,37.56438700091312,126.96514800000008,"Amy's Coffee, 충정로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5171,인창중고,37.56469841990857,126.96409699090238,"인창중학교, 경기대로, 충현동, 서대문구, 서울, 03735, 대한민국"
5172,사천교,37.568006851714976,126.91818630189552,"사천교동측, 홍제천로, 연희동, 서대문구, 서울, 03712, 대한민국"
5173,벽산아파트후문,37.59631968571198,126.94600506399908,"104동, 홍은중앙로1길, 홍은동, 서대문구, 서울, 03619, 대한민국"
5174,아트레온,37.55622301801444,126.94011138020504,"신촌역2호선, 신촌로, 신촌동, 서대문구, 서울, 04102, 대한민국"
5175,신촌자이엘라,37.55687286501542,126.9427914909956,"혜우사우나, 신촌역로, 신촌동, 서대문구, 서울, 03766, 대한민국"
5176,인창중고,37.56452385001172,126.96376814120288,"경기초등학교, 경기대로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5177,연희초등학교,37.570005594814674,126.93347858070176,"안싱, 연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5178,광산사우나,37.56561226330786,126.96453846260395,"Coin Wash 24, 경기대로, 충현동, 서대문구, 서울, 03735, 대한민국"
5179,힐튼호텔.현대아파트,37.58911454291282,126.93651737409712,"201동, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5180,모래내시장,37.56894083301622,126.91522073039684,"남가좌1동, 서대문구, 서울, 대한민국"
5181,연희초등학교,37.56947560250786,126.93289702740014,"연희초등학교, 연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5182,홍은성당,37.596033692614505,126.94635861599788,"103동, 세검정로1길, 홍은동, 서대문구, 서울, 03619, 대한민국"
5183,서울여자간호대,37.59596256310816,126.9490235103952,"서울여자간호대학, 세검정로, 홍제3동, 서대문구, 서울, 03619, 대한민국"
5184,인왕시장떡집앞,37.59172300091161,126.944772,"세무서5길, 홍제3동, 서대문구, 서울, 03646, 대한민국"
5185,미동초등학교,37.56317166331165,126.96481380060492,"서울미동초등학교, 충정로, 충현동, 서대문구, 서울, 03735, 대한민국"
5186,충정로역,37.55963722060849,126.9644347711027,"서소문로, 충현동, 서대문구, 서울, 03737, 대한민국"
5187,연희삼거리,37.57154039101607,126.93455861980496,"연희삼거리, 연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5188,연희삼거리,37.56957577320926,126.9331377936964,"연희초등학교, 연희로18길, 연희동, 서대문구, 서울, 03698, 대한민국"
5189,서대문구청,37.57845506531418,126.9358638477974,"신원아파트, 연희로, 연희동, 서대문구, 서울, 03660, 대한민국"
5190,서대문구청,37.57852937641535,126.93602782199925,"서대문구청서대문보건소, 연희로, 연희동, 서대문구, 서울, 03661, 대한민국"
5191,그랜드힐튼호텔,37.587850727807925,126.93576381919836,"그랜드힐튼호텔, 홍제천 자전거길, 홍은2동, 서대문구, 서울, 03653, 대한민국"
5192,그랜드힐튼호텔,37.58798321431363,126.93562470810151,"그랜드힐튼호텔, 연희로, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5193,구녹색극장,37.55572169930837,126.93859213779804,"신촌오거리.2호선신촌역, 신촌로, 신촌동, 서대문구, 서울, 04102, 대한민국"
5194,경기대후문,37.56402852051522,126.96166002460512,"경기대학교 서울캠퍼스, 독립문로8길, 충현동, 서대문구, 서울, 03745, 대한민국"
5195,천주교,37.5672632877096,126.96402749100388,"감리교신학대학교, 56, 독립문로, 천연동, 서대문구, 서울, 03734, 대한민국"
5196,삼거리,37.59000726740983,126.935468967996,"201동, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5197,벽산아파트정문,37.59465327591332,126.94598235589584,"103동, 세검정로1길, 홍은동, 서대문구, 서울, 03619, 대한민국"
5198,서대문로터리,37.56529148991036,126.96710363109528,"NH아트홀, 통일로, 소공동, 중구, 서울, 03735, 대한민국"
5199,신촌전철역,37.55545011721609,126.9372616782964,"신촌역 4번출구, 신촌로, 신촌동, 서대문구, 서울, 04101, 대한민국"
5200,금화장오거리,37.564504470607766,126.95933033419858,"경기대로9길, 충현동, 서대문구, 서울, 03735, 대한민국"
5201,동명여중,37.56796264551559,126.96295254999842,"서울금화초등학교, 통일로, 천연동, 서대문구, 서울, 03734, 대한민국"
5202,차고앞,37.59157435580839,126.93514092979832,"골프연습장, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5203,알뜰슈퍼,37.5842650895117,126.94370267069483,"서울고은초등학교, 모래내로24길, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5204,영천시장입구,37.56845009061425,126.9618770366948,"동명여자중학교, 독립문로12길, 천연동, 서대문구, 서울, 03745, 대한민국"
5205,홍은중학교,37.59266818761523,126.93467606340047,"홍은중학교, 연희로41길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5206,한일슈퍼,37.58659043881095,126.9346425489992,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5207,한양슈퍼,37.58291418151333,126.94354489670184,"모래내로24길, 홍제1동, 서대문구, 서울, 03646, 대한민국"
5208,문화공원입구,37.59431983890841,126.94849381689824,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5209,가재울초등학교,37.5747200372086,126.9183096616958,"101, 모래내로15길, 남가좌1동, 서대문구, 서울, 03686, 대한민국"
5210,연대앞.세브란스병원,37.56009033841391,126.93566265389887,"연대앞, 성산로, 신촌동, 서대문구, 서울, 03727, 대한민국"
5211,미성아파트,37.59364891180893,126.93465159999931,"연희로41길, 홍은동, 서대문구, 서울, 03650, 대한민국"
5212,남가좌동아이파크후문,37.57454797271262,126.92057449049896,"107, 가재울로, 남가좌현대아파트, 남가좌동, 서대문구, 서울, 03665, 대한민국"
5213,싸이버아파트,37.587282846108536,126.93405156570256,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5214,동신병원사거리,37.5815326016126,126.93564354529876,"파리바게뜨, 모래내로17길, 홍은동, 서대문구, 서울, 03653, 대한민국"
5215,동성교회,37.5941537584128,126.94949246959776,"홍제3동 주민센터, 32, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5216,연희성당,37.56296313691563,126.9309722464962,"서대문우체국, 성산로, 연희동, 서대문구, 서울, 03727, 대한민국"
5217,남가좌동아이파크정문,37.57498740530945,126.92166232179736,"남가좌현대아파트, 가재울로, 남가좌동, 서대문구, 서울, 03665, 대한민국"
5218,동원빌라,37.58721607481627,126.93331438579844,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5219,매일슈퍼,37.580877298515055,126.93475216299451,"모래내로, 홍은2동, 서대문구, 서울, 03653, 대한민국"
5220,오동나무,37.593026687610646,126.95075831370416,"인왕중학교, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5221,브라운스톤우정,37.56575395160845,126.9301376283957,"연희교차로, 연희로, 연희동, 서대문구, 서울, 03698, 대한민국"
5222,3호선독립문역,37.57247375801651,126.95850549790238,"108, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5223,삼성그린빌,37.58689970091592,126.93253372990436,"연희로39길, 홍은2동, 서대문구, 서울, 03650, 대한민국"
5224,서대문등기소,37.58030574131474,126.93348319519951,"백련사길, 홍은2동, 서대문구, 서울, 03654, 대한민국"
5225,금강빌라.인왕중학교,37.59175566910836,126.9519334639948,"인왕중학교, 세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5226,KEB하나은행,37.567040806512544,126.93115269489483,"연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5227,이진아기념도서관,37.57272733131419,126.95659362969532,"순국선열추념탑, 80, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5228,서대문문화체육회관,37.58122810230911,126.9321850564056,"백련사길, 홍은2동, 서대문구, 서울, 03654, 대한민국"
5229,버드나무가게,37.59100042481472,126.95276199469956,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5230,종근당후문,37.55944912630902,126.96375639949729,"충정로, 17, 서소문로, 충현동, 서대문구, 서울, 03737, 대한민국"
5231,사러가쇼핑,37.56723354091383,126.93037902369856,"연희로11길, 연희동, 서대문구, 서울, 03698, 대한민국"
5232,국민은행,37.56779767811634,126.93175006919648,"연희3거리, 연희로, 연희동, 서대문구, 서울, 03723, 대한민국"
5233,극동아파트119동,37.57298580640772,126.95476966610433,"115, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5234,사천교,37.56833044601091,126.91851245959776,"사천교동측, 홍제천로, 연희동, 서대문구, 서울, 03712, 대한민국"
5235,팔각정,37.58332081630849,126.93027662049629,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5236,삼거리연탄.약수터입구,37.59047354271419,126.95326878479722,"세검정로4길, 홍제3동, 서대문구, 서울, 03622, 대한민국"
5237,가구단지,37.558596873608536,126.96102169219712,"신촌로, 북아현동, 서대문구, 서울, 03737, 대한민국"
5238,민속식당,37.5679862109107,126.92966505839829,"Cold Recipe, 연희로11길, 연희동, 서대문구, 서울, 03702, 대한민국"
5239,이진아기념도서관,37.572634626708144,126.95647723559615,"111, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5240,유진상가,37.59181631091388,126.94259902400071,"유진상가, 내부순환로, 홍제3동, 서대문구, 서울, 03660, 대한민국"
5241,명지고후문,37.58415914740789,126.92921584439507,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5242,개미마을,37.589675967309866,126.9537559692032,"개미마을종점, 세검정로4길, 홍제3동, 서대문구, 서울, 03632, 대한민국"
5243,아현전철역,37.557380893714814,126.95771445710108,"아현역, 신촌로, 아현동가구거리, 북아현동, 서대문구, 서울, 04117, 대한민국"
5244,서연중학교,37.56919758131459,126.92861188540182,"C&U, 연희로11길, 연희동, 서대문구, 서울, 03702, 대한민국"
5245,3호선독립문역,37.572409762310464,126.95840289440186,"108, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5246,이대입구,37.55680933161292,126.94529450240545,"이대, 신촌로, 신촌동, 서대문구, 서울, 03766, 대한민국"
5247,백련사,37.58490549330794,126.92862717520478,"백련사길, 홍은2동, 서대문구, 서울, 03657, 대한민국"
5248,평화교회,37.56955864771048,126.92604636119792,"평화교회, 연희로11아길, 연희동, 서대문구, 서울, 03702, 대한민국"
5249,극동아파트입구,37.57194370561309,126.95860115260248,"방문자센터, 독립문공원길, 천연동, 서대문구, 서울, 03733, 대한민국"
5250,신촌아트레온,37.556434836811846,126.94075387570498,"CGV 아트레온(CGV Artreon), 신촌로, 신촌동, 서대문구, 서울, 03780, 대한민국"
5251,북아현동주민센터,37.55982707441532,126.95667938740348,"301, 북아현로, e편한세상 신촌, 북아현동, 서대문구, 서울, 03756, 대한민국"
5252,삼호아파트.천연동사무소,37.57079617941281,126.9594008952958,"102, 독립문로, 천연동, 서대문구, 서울, 03733, 대한민국"
